Column1;neighborhood;latitude;longitude;name;categories
1152;Centro;-22.904108;-43.184024;Pet Shop Saara;Retail
1153;Centro;-22.903264;-43.182247;Lojas Silmer;Retail
1154;Centro;-22.904575;-43.176445;C&A;Retail
1155;Centro;-22.903173;-43.182057;HBL Connect;Retail
1156;Centro;-22.90396;-43.184898;GMB Sports;Retail
1157;Centro;-22.90452;-43.185288;Mercearia EstaÃƒÂ§ÃƒÂ£o Central;Retail
1158;Centro;-22.902583;-43.184238;Arte BistrÃƒÂ´;Retail
1159;Centro;-22.904837;-43.185296;Bazar do Saara;Retail
1160;Centro;-22.903424;-43.180871;Brasil RelÃƒÂ³gios;Retail
1161;Centro;-22.906133;-43.181437;Only Music;Retail
1162;Centro;-22.905623;-43.185502;Buenospuma;Retail
1163;Centro;-22.902592;-43.175958;Americanas Express;Retail
1164;Centro;-22.901979;-43.190873;Cia. do Doce;Retail
1165;Centro;-22.906678;-43.181137;Megadisconildo Carioca;Retail
1166;Centro;-22.90522;-43.186496;Perfil;Retail
1167;Centro;-22.906597;-43.185839;Beemax Eletronica;Retail
1168;Centro;-22.908631;-43.177608;TIM;Retail
1169;Centro;-22.905292;-43.179535;Di Santinni - Centro Il;Retail
1170;Centro;-22.905367;-43.186939;PalÃƒÂ¡cio dos Cristais;Retail
1171;Centro;-22.904014;-43.178689;DepÃƒÂ³sito das EssÃƒÂªncias;Retail
1172;Centro;-22.904641;-43.178955;Shopping CandelÃƒÂ¡ria;Retail
1173;Centro;-22.907854;-43.184928;Aeb Santa Izabel Eletricidade;Retail
1174;Centro;-22.904888;-43.177895;Dartigny;Retail
1175;Centro;-22.906597;-43.177936;iCaiu;Retail
1176;Centro;-22.906793;-43.177001;Greenwich RelÃƒÂ³gios;Retail
1177;Centro;-22.900789;-43.189025;Supermercados 2001;Retail
1178;Centro;-22.909535;-43.188732;Rarity Music;Retail
1179;Centro;-22.912799;-43.18467;ArmazÃƒÂ©m do Campo;Retail
1180;Centro;-22.904168;-43.18415;Fucsia Modas Ltda;Retail
1181;Centro;-22.903312;-43.182875;Mero;Retail
1182;Centro;-22.905479;-43.1823;Valadares Tecidos Ltda;Retail
1183;Centro;-22.904493;-43.185099;Califa do Saara;Retail
1184;Centro;-22.90534;-43.185433;CaÃƒÂ§ula ComÃƒÂ©rcio;Retail
1185;Centro;-22.902492;-43.181413;G Cel Celular;Retail
1186;Botafogo;-22.949;-43.183714;Zii Hotel Botafogo;Hotels
1187;Botafogo;-22.945826;-43.182823;YOO2 Rio de Janeiro;Hotels
1188;Botafogo;-22.953012;-43.185315;Ibis;Hotels
1189;Botafogo;-22.954693;-43.186485;Tupiniquim Hostel;Hotels
1190;Botafogo;-22.941973;-43.181163;Brothers Hostel;Hotels
1191;Botafogo;-22.951645;-43.188231;Beach Backpackers Hostel Rio de Janeiro;Hotels
1192;Botafogo;-22.95103;-43.186146;Vila Carioca Hostel;Hotels
1193;Botafogo;-22.944274;-43.185483;Casa Tuxi;Hotels
1194;Botafogo;-22.953678;-43.182634;BotaHostel;Hotels
1195;Botafogo;-22.948033;-43.184444;Rio Soul Hostel;Hotels
1196;Botafogo;-22.95409;-43.186533;Gaia Comfort Hostel;Hotels
1197;Botafogo;-22.949636;-43.182286;Sun Rio Hostel;Hotels
1198;Botafogo;-22.946428;-43.184092;Hotel Plaza Spania;Hotels
1199;Botafogo;-22.94922;-43.182465;Hostel Praia de Botafogo;Hotels
1200;Botafogo;-22.949669;-43.182224;Alpha Hostel;Hotels
1201;Botafogo;-22.949353;-43.183534;Eco Backpackers Hostel Rio de Janeiro;Hotels
1202;Botafogo;-22.946208;-43.184024;Hotel Visconti;Hotels
1203;Botafogo;-22.95319;-43.181869;Botafogo One Flat;Hotels
1204;Botafogo;-22.948286;-43.185767;CortiÃƒÂ§o Hostel;Hotels
1205;Botafogo;-22.945605;-43.18539;Bambina Hotel;Hotels
1206;Botafogo;-22.954051;-43.185528;Medieval Hostel;Hotels
1207;Botafogo;-22.949416;-43.182218;Apartamento Praia de Botafogo 140;Hotels
1208;Botafogo;-22.949991;-43.181981;Apartment Botafogo Mourisco;Hotels
1209;Botafogo;-22.950088;-43.181921;Apartamento Botafogo Vista PÃƒÂ£o de AÃƒÂ§ÃƒÂºcar;Hotels
1210;Botafogo;-22.94922;-43.182465;Hostel Made In Brazil;Hotels
1211;Botafogo;-22.949302;-43.183031;Ace Backpackers Youth Hostels;Hotels
1212;Botafogo;-22.949329;-43.18322;Ace Praia de Botafogo Suites;Hotels
1213;Botafogo;-22.949323;-43.183471;Eco Praia Apts and Rooms;Hotels
1214;Botafogo;-22.94903;-43.183778;Helio's House;Hotels
1215;Botafogo;-22.951043;-43.18301;ÃƒÂguia dos Andes Botafogo;Hotels
1216;Botafogo;-22.946365;-43.182773;Unforgettable view - 2 rooms aircon;Hotels
1217;Botafogo;-22.946344;-43.182774;AragÃƒÂ£o Botafogo Studio;Hotels
1218;Botafogo;-22.9463;-43.182809;Apartamento da Ellen e do Bruno;Hotels
1219;Botafogo;-22.946175;-43.182768;Studio Vista Cristo Redentor;Hotels
1220;Botafogo;-22.951133;-43.1832;Apartamento Voluntarios da Patria;Hotels
1221;Botafogo;-22.95138;-43.17687;Apartamento Botafogo;Hotels
1222;Botafogo;-22.948003;-43.18438;Casa Botafogo;Hotels
1223;Botafogo;-22.946428;-43.184092;ZEN Rooms Muniz Barreto;Hotels
1224;Botafogo;-22.944979;-43.182489;Apartamento Coral Botafogo;Hotels
1225;Botafogo;-22.944979;-43.182489;Botafogo 732;Hotels
1226;Botafogo;-22.952076;-43.183474;Omni I Apart Hotel;Hotels
1227;Botafogo;-22.952561;-43.183046;Flat Botafogo;Hotels
1228;Botafogo;-22.952561;-43.183046;Omni Ii Apart Hotel;Hotels
1229;Botafogo;-22.952127;-43.176073;Our Apartment in Rio;Hotels
1230;Botafogo;-22.953326;-43.177544;B&B Botafogo Lilian;Hotels
1231;Botafogo;-22.951666;-43.184719;Hotel Jandaia;Hotels
1232;Botafogo;-22.948319;-43.185705;Sarreufa Club Hostel;Hotels
1233;Botafogo;-22.948286;-43.185767;Lu Hospedagem;Hotels
1234;Botafogo;-22.94847;-43.186023;Botafogo Easy Hostel;Hotels
1235;Botafogo;-22.953769;-43.182824;Solar Ricardo - All Suites Guesthouse B&B;Hotels
1236;Flamengo;-22.926925;-43.176475;Windsor Florida Hotel;Hotels
1237;GlÃ³ria;-22.927012;-43.176791;Imperial Hotel;Hotels
1238;Botafogo;-22.928362;-43.17858;Petit Rio Hotel;Hotels
1239;Catete;-22.920528;-43.177891;Discovery Hostel;Hotels
1240;Catete;-22.920802;-43.179654;Kariok Hostel;Hotels
1241;Flamengo;-22.928142;-43.17456;Elegance Hotel;Hotels
1242;Flamengo;-22.927483;-43.174637;Hotel Regina;Hotels
1243;Catete;-22.922583;-43.187224;Sant'Martre;Hotels
1244;Flamengo;-22.92826;-43.174939;Mengo Palace Hotel;Hotels
1245;Catete;-22.929736;-43.179365;Scorial Rio Hotel;Hotels
1246;Flamengo;-22.927356;-43.174353;Hotel Beija Flor;Hotels
1247;Flamengo;-22.925358;-43.173176;Hotel Novo Mundo;Hotels
1248;Catete;-22.920549;-43.184917;Quinta Azul Boutique Pousada;Hotels
1249;Leblon;-22.926339;-43.177011;Hotel Riazor;Hotels
1250;Flamengo;-22.928672;-43.176203;Hotel RondÃƒÂ´nia Palace;Hotels
1251;Flamengo;-22.926666;-43.17672;Hotel VitÃƒÂ³ria;Hotels
1252;Catete;-22.928308;-43.176885;Hotel Rio Claro;Hotels
1253;Laranjeiras;-22.93085;-43.180396;Hotel Serrano;Hotels
1254;Flamengo;-22.927561;-43.17373;Bed And Breakfast Seabra Rio;Hotels
1255;Catete;-22.922067;-43.184954;Rio Panoramic Boutique Hotel;Hotels
1256;GlÃ³ria;-22.920516;-43.178393;Habitat Carioca;Hotels
1257;Flamengo;-22.933442;-43.175313;Augusto's Paysandu Hotel;Hotels
1258;GlÃ³ria;-22.92258;-43.172859;Hotel GlÃƒÂ³ria;Hotels
1259;Laranjeiras;-22.93373;-43.185671;Condominio do Edificio Palazzo Laranjeiras;Hotels
1260;GlÃ³ria;-22.922035;-43.174477;Golden Park Hotel;Hotels
1261;Catete;-22.918144;-43.182225;Santo Mirante Hostel;Hotels
1262;Flamengo;-22.924792;-43.173037;Hotel Flamengo Palace;Hotels
1263;Catete;-22.927057;-43.18018;Bastos 24;Hotels
1264;Catete;-22.92568;-43.17952;Albergue flamengo;Hotels
1265;Catete;-22.925771;-43.178393;Rio Flamengo Rent Apartment;Hotels
1266;Catete;-22.925352;-43.178696;Dream Hostel;Hotels
1267;Flamengo;-22.925918;-43.177518;Hotel Hispano Brasileiro - Flamengo;Hotels
1268;GlÃ³ria;-22.923879;-43.176779;King Albergue;Hotels
1269;Catete;-22.93164;-43.180477;Laranjeiras 805;Hotels
1270;Flamengo;-22.924768;-43.175358;Guaratiba 104;Hotels
1271;GlÃ³ria;-22.924391;-43.175223;Apartamento Gloria;Hotels
1272;GlÃ³ria;-22.922411;-43.177246;Hotel OÃƒÂ¡sis do Catete;Hotels
1273;Flamengo;-22.929269;-43.175088;Flamengo Macedo 03;Hotels
1274;GlÃ³ria;-22.921751;-43.178359;Apartamento GlÃƒÂ³ria;Hotels
1275;Flamengo;-22.929588;-43.174971;Jdm Acabamento - Flamengo;Hotels
1276;Flamengo;-22.927431;-43.173853;Boteco da Praia do Flamengo;Hotels
1277;GlÃ³ria;-22.92155;-43.176222;TurÃƒÂ­stico Hotel;Hotels
1278;Copacabana;-22.972525;-43.185718;Windsor California Hotel;Hotels
1279;Copacabana;-22.973338;-43.187432;Sesc Copacabana;Hotels
1280;Copacabana;-22.969107;-43.18181;Arena Copacabana Hotel;Hotels
1281;Copacabana;-22.974437;-43.187771;South Beach Copacabana Residence Club;Hotels
1282;Copacabana;-22.967417;-43.178824;Copacabana Palace Hotel;Hotels
1283;Copacabana;-22.968824;-43.184375;Mar Palace Copacabana Hotel;Hotels
1284;Copacabana;-22.975036;-43.187848;Pestana Rio Atlantica;Hotels
1285;Copacabana;-22.977246;-43.189344;Ritz Copacabana Boutique Hotel;Hotels
1286;Copacabana;-22.970191;-43.184094;Windsor Palace Hotel;Hotels
1287;Copacabana;-22.97636;-43.191958;ibis Hotel;Hotels
1288;Copacabana;-22.977538;-43.189037;Rio Othon Palace;Hotels
1289;Copacabana;-22.965373;-43.179211;Mirasol Copacabana Hotel;Hotels
1290;Copacabana;-22.968149;-43.190068;Santa Clara Flat;Hotels
1291;Copacabana;-22.967923;-43.184981;Apart Hotel Copacabana;Hotels
1292;Copacabana;-22.967063;-43.180005;Windsor Copa Hotel;Hotels
1293;Copacabana;-22.967921;-43.179837;Windsor Excelsior Hotel;Hotels
1294;Copacabana;-22.970709;-43.188874;Hotel AtlÃƒÂ¢ntico Travel Copacabana;Hotels
1295;Copacabana;-22.975638;-43.191752;Augusto's Copacabana Hotel;Hotels
1296;Copacabana;-22.964936;-43.17895;ibis Hotel;Hotels
1297;Copacabana;-22.970182;-43.183153;Olinda Rio Hotel;Hotels
1298;Copacabana;-22.964918;-43.178385;Real Palace Hotel;Hotels
1299;Copacabana;-22.965159;-43.178893;Copacabana Mar Hotel;Hotels
1300;Copacabana;-22.971091;-43.190076;Majestic Rio Palace Hotel;Hotels
1301;Copacabana;-22.968291;-43.180222;Hotel Astoria Palace;Hotels
1302;Copacabana;-22.968616;-43.189075;Mirador Rio Hotel;Hotels
1303;Copacabana;-22.966258;-43.183185;Hotel Astoria Copacabana;Hotels
1304;Copacabana;-22.966945;-43.186212;Hotel AtlÃƒÂ¢ntico Copacabana;Hotels
1305;Copacabana;-22.96995;-43.188856;Copacabana Sol Hotel;Hotels
1306;Copacabana;-22.965608;-43.181287;Copacabana Hotel ResidÃƒÂªncia;Hotels
1307;Copacabana;-22.971738;-43.189464;Royalty Rio Hotel;Hotels
1308;Copacabana;-22.969709;-43.183079;Oceano Copacabana Hotel;Hotels
1309;Copacabana;-22.977381;-43.190288;Savoy Othon Travel;Hotels
1310;Copacabana;-22.96625;-43.176974;Hotel Atlantico Praia;Hotels
1311;Copacabana;-22.976996;-43.189213;Temporada Copacabana Hotel;Hotels
1312;Copacabana;-22.965063;-43.17997;Nobile Hotel Copacabana Design;Hotels
1313;Copacabana;-22.966409;-43.176915;Lancaster Othon Travel;Hotels
1314;Copacabana;-22.965197;-43.190437;Condominio do Hotel Residencial Edipo Rei;Hotels
1315;Copacabana;-22.966162;-43.184563;Royalty Copacabana Hotel;Hotels
1316;Copacabana;-22.969776;-43.184273;Apartamento Baden Powell;Hotels
1317;Copacabana;-22.969417;-43.184703;Apt Nossa Senhora de Copacabana;Hotels
1318;Copacabana;-22.970107;-43.186288;Apartamento Copacabana 219;Hotels
1319;Copacabana;-22.970107;-43.186288;Apartamento de FÃƒÂ©rias Rio de Janeiro;Hotels
1320;Copacabana;-22.969324;-43.184638;Saveiros Angra;Hotels
1321;Copacabana;-22.972808;-43.187105;Apartamento Rio de Janeiro Temporada, Temporada Em Copacabana;Hotels
1322;Copacabana;-22.973783;-43.187317;Renthouseinrio Miucha;Hotels
1323;Copacabana;-22.969522;-43.186901;Apartment Copa Posto 4;Hotels
1324;Copacabana;-22.969228;-43.182064;Apart in Copacabana Rio;Hotels
1325;Copacabana;-22.973844;-43.187444;Apartamento Miucha;Hotels
1326;Copacabana;-22.969098;-43.182186;Freitas 1114;Hotels
1327;Copacabana;-22.970104;-43.187731;Apartamento RentCopacabana 502;Hotels
1328;Catete;-22.935496;-43.202964;Altos de Santa Teresa;Hotels
1329;Cosme Velho;-22.943447;-43.201397;Solar do Cosme;Hotels
1330;Cosme Velho;-22.937705;-43.197998;Casa Beludi;Hotels
1331;Cosme Velho;-22.934636;-43.19667;The Mansion;Hotels
1332;Cosme Velho;-22.941268;-43.205109;Corcovado Rio Hostel;Hotels
1333;Catete;-22.934699;-43.195355;Rio 180Ã‚Â° Boutique Hotel;Hotels
1334;Cosme Velho;-22.935024;-43.198938;Casa 579;Hotels
1335;Cosme Velho;-22.934699;-43.195355;The Villa;Hotels
1336;Cosme Velho;-22.94257;-43.199683;Corcovado Guest House;Hotels
1337;Cosme Velho;-22.94285;-43.201195;Casa Barbara Heliodora;Hotels
1338;Cosme Velho;-22.943414;-43.200142;Kuara Rio;Hotels
1339;Cosme Velho;-22.941242;-43.198334;Chambre d'ami Station Corcovado;Hotels
1340;Catete;-22.942167;-43.198042;Pousada Villa Corcovado;Hotels
1341;Cosme Velho;-22.94151;-43.197713;Villa Corcovado Rio;Hotels
1342;Cosme Velho;-22.940589;-43.196562;Apartamento Cristo Redentor;Hotels
1343;Cosme Velho;-22.941361;-43.205174;EspaÃƒÂ§o Afrodite Se Quiser;Hotels
1344;Cosme Velho;-22.941298;-43.205173;Corcovado Bed And Breakfast;Hotels
1345;Catete;-22.944214;-43.204991;Vila Santa Teresa;Hotels
1346;Cosme Velho;-22.946441;-43.200591;Chez Leni;Hotels
1347;Cosme Velho;-22.939795;-43.205827;La Villa Indiana;Hotels
1348;Cosme Velho;-22.944334;-43.205245;Linda SuÃƒÂ­te No Meio do Verde;Hotels
1349;Cosme Velho;-22.941427;-43.206368;Les Jardins de Rio Boutique Hotel;Hotels
1350;Laranjeiras;-22.941538;-43.19395;Home Hostel Maison Tordeur;Hotels
1351;Cosme Velho;-22.935838;-43.198016;Rio Forest House;Hotels
1352;Cosme Velho;-22.94243;-43.19372;ParaÃƒÂ­so Tropical;Hotels
1353;Cosme Velho;-22.941927;-43.193582;RefÃƒÂºgio Tropical;Hotels
1354;Cosme Velho;-22.936017;-43.204984;Loft do Luigi;Hotels
1355;Cosme Velho;-22.936013;-43.196013;Guest House Rio de Janeiro;Hotels
1356;Laranjeiras;-22.935859;-43.195821;Prestige Property - da Costa;Hotels
1357;Cosme Velho;-22.934801;-43.197678;Solar de Santa;Hotels
1358;Laranjeiras;-22.941598;-43.192759;Laranjeiras Room;Hotels
1359;Cosme Velho;-22.934729;-43.196735;Vallee Rio Hostel;Hotels
1360;Laranjeiras;-22.935317;-43.194679;Pousada Beach;Hotels
1361;Laranjeiras;-22.939881;-43.191777;Glicerio1102;Hotels
1362;Cosme Velho;-22.933388;-43.198523;do Garuda Pousada A J;Hotels
1363;Laranjeiras;-22.93513;-43.194549;Ananab, Guest house Rio;Hotels
1364;Cosme Velho;-22.938649;-43.191685;Casa Laranja;Hotels
1365;Laranjeiras;-22.934983;-43.194107;Villa Alice B&B;Hotels
1366;Laranjeiras;-22.941517;-43.190875;Orange House Apartment;Hotels
1367;Laranjeiras;-22.935451;-43.179941;Hostel in Rio;Hotels
1368;Cosme Velho;-22.928362;-43.17858;Petit Rio Hotel;Hotels
1369;Botafogo;-22.939804;-43.180546;Cafofo Hostel;Hotels
1370;Flamengo;-22.936671;-43.175265;Argentina Hotel;Hotels
1371;Catete;-22.927124;-43.178738;Hotel LeÃƒÂ£o;Hotels
1372;Flamengo;-22.933622;-43.175694;Hotel Venezuela na Praia do Flamengo - RJ.;Hotels
1373;Flamengo;-22.932908;-43.17643;Hotel BarÃƒÂ£o do Flamengo;Hotels
1374;Laranjeiras;-22.932607;-43.179747;Palladium Flat Service;Hotels
1375;Flamengo;-22.928175;-43.174498;Hotel Caxambu;Hotels
1376;Laranjeiras;-22.930989;-43.181214;Hotel Bras;Hotels
1377;GlÃ³ria;-22.925494;-43.176755;King Albergue Hostel;Hotels
1378;Flamengo;-22.928645;-43.176015;Hotel ÃƒÅ¡nico;Hotels
1379;Flamengo;-22.925979;-43.177645;Hostel RepÃƒÂºblica;Hotels
1380;Flamengo;-22.933442;-43.175313;Hoteis Sayonara Ltda;Hotels
1381;Flamengo;-22.933029;-43.175366;Apartamento Na Praia do Flamengo;Hotels
1382;Flamengo;-22.933023;-43.175617;BarÃƒÂ£o do Flamengo 406;Hotels
1383;Flamengo;-22.932245;-43.175034;Apartamento Magnus Flamengo;Hotels
1384;Laranjeiras;-22.93455;-43.176594;Pousada Campo Y Mar;Hotels
1385;Flamengo;-22.934119;-43.1774;Apartments in Rio de Janeiro - Flamengo District;Hotels
1386;Flamengo;-22.93236;-43.176856;Apartamento Flamengo;Hotels
1387;Flamengo;-22.93396;-43.177459;Rio Economic Near Copacabana;Hotels
1388;Flamengo;-22.933833;-43.177456;Apartamento Flamengo Marques de Abrantes;Hotels
1389;Catete;-22.932074;-43.176912;Tamandare 906;Hotels
1390;Flamengo;-22.933381;-43.177821;Apartamento Zona Sul - Flamengo;Hotels
1391;Flamengo;-22.936879;-43.175834;Vergueiro 1103;Hotels
1392;GÃ¡vea;-22.930881;-43.17519;Bed and Breakfast Seabra Rio Flats;Hotels
1393;Flamengo;-22.930995;-43.175694;Apartamento Flamengo Silva;Hotels
1394;Flamengo;-22.935894;-43.177317;Residencial Maricarmen;Hotels
1395;Flamengo;-22.930965;-43.175631;Vem Pro Rio - Apartmento Flamengo;Hotels
1396;Flamengo;-22.936903;-43.176149;EstÃƒÂºdio Aconchegante Flamengo;Hotels
1397;Flamengo;-22.934737;-43.178042;Paissandu 903;Hotels
1398;Flamengo;-22.93502;-43.178111;Paissandu 204;Hotels
1399;Catete;-22.931185;-43.177016;Assis 801;Hotels
1400;Flamengo;-22.930296;-43.174486;Praia e Parque do Flamengo View;Hotels
1401;Flamengo;-22.93649;-43.177519;Flamengo Rio Apartment;Hotels
1402;GÃ¡vea;-22.985325;-43.242234;Gavea Tropical Boutique Hotel;Hotels
1403;GÃ¡vea;-22.985735;-43.24099;La Maison by Dussol;Hotels
1404;GÃ¡vea;-22.982048;-43.237827;Fantastic & Artistic 3 Bedroom Apartment;Hotels
1405;GÃ¡vea;-22.983119;-43.239296;Colonial House Gavea;Hotels
1406;GÃ¡vea;-22.98316;-43.241493;Studio Alto da GÃƒÂ¡vea;Hotels
1407;GÃ¡vea;-22.98484;-43.241345;Fazenda da Lagoa Hotel Bahia;Hotels
1408;GÃ¡vea;-22.985084;-43.241727;Chez Le Sculpteur;Hotels
1409;GÃ¡vea;-22.984581;-43.242907;La Maison Boutique Guest House;Hotels
1410;GÃ¡vea;-22.978162;-43.233719;Best View GÃƒÂ¡vea;Hotels
1411;GÃ¡vea;-22.984704;-43.243035;La Maison details;Hotels
1412;GÃ¡vea;-22.974855;-43.23571;Casa 22;Hotels
1413;Leblon;-22.986406;-43.232913;Apartamento Design Leblon;Hotels
1414;Leblon;-22.984399;-43.23092;Berbaras;Hotels
1415;Leblon;-22.984655;-43.230801;Bed & Breakfast Berbaras;Hotels
1416;Leblon;-22.986892;-43.231168;Bed and Breakfast Leblon Oceanside;Hotels
1417;GÃ¡vea;-22.97708;-43.230118;Hotel do Frade;Hotels
1418;Leblon;-22.985628;-43.22982;Rio's Spot Apartment T005;Hotels
1419;Catete;-22.914589;-43.182643;Books Hostel;Hotels
1420;Catete;-22.916508;-43.183127;Rio Forest Hostel;Hotels
1421;Centro;-22.914959;-43.165903;Prodigy Hotel Santos Dumont Airport;Hotels
1422;Leblon;-22.920034;-43.182647;Gerthrudes Bed & Breakfast;Hotels
1423;GlÃ³ria;-22.914212;-43.178556;Selina Lapa Rio de Janeiro;Hotels
1424;GlÃ³ria;-22.914212;-43.178556;55 Rio Hotel;Hotels
1425;Centro;-22.911732;-43.176364;Windsor Asturias Hotel;Hotels
1426;Catete;-22.916861;-43.18163;Rio Hostel Santa Teresa;Hotels
1427;Centro;-22.916948;-43.177994;Hotel Villa Rica;Hotels
1428;Catete;-22.917337;-43.182896;Terra Brasilis Hostel;Hotels
1429;Catete;-22.915972;-43.181735;BananaZ Hostel;Hotels
1430;Centro;-22.91153;-43.176861;Hotel AtlÃƒÂ¢ntico Business Centro;Hotels
1431;GlÃ³ria;-22.91747;-43.177379;Diamond Hotel;Hotels
1432;GlÃ³ria;-22.917962;-43.17714;Diamond Hotel;Hotels
1433;GlÃ³ria;-22.926339;-43.177011;Hotel Riazor;Hotels
1434;GlÃ³ria;-22.915565;-43.177585;Lapa Ville Hotel;Hotels
1435;GlÃ³ria;-22.915626;-43.179029;Casa Joaquim Silva;Hotels
1436;Centro;-22.914954;-43.179327;Hotel MarajÃƒÂ³;Hotels
1437;Catete;-22.915424;-43.179526;Hostel Casa da Escada;Hotels
1438;Centro;-22.916945;-43.180754;Santa Teresa Central Hostel;Hotels
1439;Centro;-22.917665;-43.181085;Sugar Loft Apartments;Hotels
1440;GlÃ³ria;-22.914303;-43.166891;Piscina;Hotels
1441;GlÃ³ria;-22.916219;-43.181991;Hostel Santa Lapa;Hotels
1442;Centro;-22.918144;-43.182225;Santo Mirante Hostel;Hotels
1443;Centro;-22.910831;-43.17697;Lips Motel;Hotels
1444;Centro;-22.916078;-43.178663;Hotel ViÃƒÂ±a Del Mar;Hotels
1445;Centro;-22.913932;-43.182313;CondomÃƒÂ­nio Business;Hotels
1446;Centro;-22.916427;-43.177292;Hospedagem Sul AmÃƒÂ©rica;Hotels
1447;Centro;-22.920799;-43.177145;Delphinos Apart 701;Hotels
1448;Centro;-22.920444;-43.17745;Lapa Apartments - GlÃƒÂ³ria District;Hotels
1449;Centro;-22.919546;-43.177931;GlÃƒÂ³ria Apartamento;Hotels
1450;GlÃ³ria;-22.916882;-43.178118;VesÃƒÂºvio Hotel;Hotels
1451;GlÃ³ria;-22.919892;-43.179319;Candido 709;Hotels
1452;Centro;-22.916882;-43.179435;Maracuja B&B e Arte;Hotels
1453;GlÃ³ria;-22.917039;-43.179502;Casa 53 Santa Tereza;Hotels
1454;Centro;-22.915403;-43.179086;Hotel Love's House;Hotels
1455;HumaitÃ¡;-22.959976;-43.203549;Lagoa Guest House;Hotels
1456;Botafogo;-22.950189;-43.192149;Panda Hotel;Hotels
1457;Botafogo;-22.953801;-43.193301;Real Hotel;Hotels
1458;HumaitÃ¡;-22.955456;-43.198109;Apartamento HumaitÃƒÂ¡;Hotels
1459;HumaitÃ¡;-22.953963;-43.197069;Buzios Casa 4;Hotels
1460;Botafogo;-22.955788;-43.196172;Mercury Botafogo;Hotels
1461;HumaitÃ¡;-22.958871;-43.200825;Apartamento Lagoa RJ;Hotels
1462;Botafogo;-22.954918;-43.195524;Luxor HotÃƒÂ©is Turismo;Hotels
1463;Botafogo;-22.953752;-43.195308;Botafogo Apart Hotel GeriÃƒÂ¡trico;Hotels
1464;Botafogo;-22.958372;-43.19661;HI Rio Hostel;Hotels
1465;HumaitÃ¡;-22.954611;-43.193823;Voluntarios 303;Hotels
1466;Jardim BotÃ¢nico;-22.959217;-43.206165;Jardim BotÃƒÂ¢nico Apartment;Hotels
1467;Botafogo;-22.958565;-43.193854;Pinheiro 707;Hotels
1468;Botafogo;-22.946441;-43.200591;Chez Leni;Hotels
1469;Botafogo;-22.950442;-43.192155;FaisÃƒÂ£o Hotel;Hotels
1470;Botafogo;-22.956478;-43.19117;Fazenda RibeirÃƒÂ£o Hotel de Lazer Reservas;Hotels
1471;Ipanema;-22.98528;-43.20246;Mango Tree;Hotels
1472;Ipanema;-22.986337;-43.203238;Best Western Sol Ipanema Hotel;Hotels
1473;Ipanema;-22.987191;-43.196248;Hotel Fasano Rio de Janeiro;Hotels
1474;Ipanema;-22.985478;-43.207358;Ipanema Inn;Hotels
1475;Ipanema;-22.983075;-43.208618;Ipanema Beach House;Hotels
1476;Ipanema;-22.985126;-43.20622;Ipanema Tower;Hotels
1477;Copacabana;-22.983418;-43.19313;South American Copacabana Hotel;Hotels
1478;Ipanema;-22.984056;-43.211213;Mar Ipanema Hotel;Hotels
1479;Ipanema;-22.984242;-43.202247;Hotel Vermont;Hotels
1480;Ipanema;-22.982336;-43.202577;Adventure Hostel;Hotels
1481;Ipanema;-22.983573;-43.201101;Hostel Harmonia;Hotels
1482;Ipanema;-22.983119;-43.201592;Ipanema Hotel ResidÃƒÂªncia;Hotels
1483;Copacabana;-22.981672;-43.193402;Copa Villa Hostel;Hotels
1484;Ipanema;-22.985321;-43.207291;Everest Rio Hotel;Hotels
1485;Ipanema;-22.985533;-43.203783;Mc Flats Ipanema Beach Star;Hotels
1486;Copacabana;-22.983279;-43.194946;Rio Colinas Hotel;Hotels
